datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
9/21/2006 22:43,goldendale (north of),wa,us,light,2.5,2.5 seconds,Bright greenish white light falls directly in front and center sight of NB hwy 97  just before Yakima Indian Reservation,10/30/2006,45.8208333,-120.8205556
9/21/2009 05:30,seattle,wa,us,triangle,10,10 seconds,7 unblinking lights in triangle formation flying low and northward fast in seattle,12/12/2009,47.6063889,-122.3308333
9/21/2009 22:15,renton,wa,us,light,10,10 seconds,2 separate sightings within 5 minutes of each other,12/12/2009,47.4830556,-122.2158333
9/2/1999 13:00,vancouver,wa,us,sphere,20,00:20,2 floating white-ish orbs and 1 red spinning cube.,10/2/1999,45.6388889,-122.6602778
9/2/2000 04:00,seattle,wa,us,cigar,3,2-3 seconds,Cigar shaped object with several blueish white lights on side sighted moving easterly over Queen Anne neighborhood,9/17/2000,47.6063889,-122.3308333
9/2/2000 21:00,seattle,wa,us,other,1200,about 1/2 hr.,one circular UFO with colored lights&#44 one fireball object&#44 revealed itself and disappeared.,9/17/2000,47.6063889,-122.3308333
9/2/2002 19:02,spokane,wa,us,other,1800,30minutes,a black  box  object,11/28/2007,47.6588889,-117.4250000
9/2/2003 04:45,edmonds,wa,us,light,600,approx. 10 min.,Bright object in the sky flashes on and off,9/12/2003,47.8108333,-122.3761111
9/2/2003 22:20,university place,wa,us,triangle,20,20 seconds,UFO over University Place/Tacoma area flying in a zig zag motion.,9/4/2003,47.2358333,-122.5491667
9/2/2004 20:15,kirkland,wa,us,light,300,5 minutes,Slow moving UFO spotted from Kirkland&#44 WA ((NUFORC Note:  Blimp??  PD)),9/9/2004,47.6816667,-122.2075000
9/2/2004 21:00,kirkland,wa,us,oval,120,1-2 minutes,Very large&#44 Very Slow&#44 completely lighted aircraft over Lake Washington   ((NUFORC Note:  Blimp??  PD)),9/9/2004,47.6816667,-122.2075000
9/2/2005 02:20,issaquah (ouside of),wa,us,circle,5,5 seconds,Blue and orange object in the sky,9/15/2005,47.5302778,-122.0313889
9/2/2005 21:15,tacoma,wa,us,unknown,180,3 minutes,tacoma wa sighting,9/15/2005,47.2530556,-122.4430556
9/2/2005 21:16,arlington,wa,us,light,45,45 sec.,BRIGHT LIGHT DISAPPEARS SUDDLENLY IN NORTHWEST SKY,9/15/2005,48.1988889,-122.1238889
9/2/2007 21:00,trout lake,wa,us,changing,30,30 sec,10 ships&#44 shift shaping from solid crafts to light spheres and large white light&#44 not visible to naked eye.,10/8/2007,45.9975000,-121.5269444
9/2/2008 23:30,pasco,wa,us,triangle,120,several minutes&#44 i drove,Gunmetal grey type aircraft with two bright lights and a red blinking light in the center over Pasco&#44 WA.,10/31/2008,46.2397222,-119.0994444
9/2/2010 19:55,tumwater,wa,us,other,180,3 mins approx,Tiny object seen flying close to large airplane.,11/21/2010,47.0075000,-122.9080556
9/2/2011 22:15,matlock,wa,us,light,1200,20m,Single light&#44 made abrupt movement and disappeared.,10/10/2011,47.2380556,-123.4066667
9/2/2012 22:05,west seattle,wa,us,sphere,180,3  minutes,Orange light travels from the north over west seattle then accelerates into the sky.,9/24/2012,47.6063889,-122.3308333
9/2/2013 17:00,seatac,wa,us,unknown,180,3 minutes,The UFO flew so high it was hard to see. It was fast and zigged&#44 looking asterisk-like. It may have searched for signal source.,1/30/2014,47.4538889,-122.3205556
9/2/2013 22:45,everett,wa,us,fireball,900,15 minutes,I observed an orange fireball about1/6 the size of the moon&#44 traveling across the sky at a moderate speed twice in a 10 minute period.,9/9/2013,47.9791667,-122.2008333
9/22/2000 22:49,tacoma (northeast),wa,us,disk,5,3-5 seconds,5-7 SILVER DISKS WITH ROSE AURAS FLYING IN A DIAGONAL LINE 300-500 FT UP WITH NO SOUND,12/2/2000,47.2530556,-122.4430556
9/22/2003 05:15,spokane,wa,us,fireball,2,2 seconds,Fireball above Spokane Airport,9/24/2003,47.6588889,-117.4250000
9/22/2003 14:50,arlington,wa,us,other,10,10 seconds,Large Jet Disappears with its Four Comtrails,9/24/2003,48.1988889,-122.1238889
9/22/2005 02:41,vashon,wa,us,fireball,1,1 second,Extremely bright white light dropped down from Orion to the ENE for one second covering apx 30 Deg.,10/11/2005,47.4475000,-122.4586111
9/22/2007 03:00,lynden,wa,us,light,7200,2 hrs,lights in the night sky,10/8/2007,48.9466667,-122.4508333
9/22/2008 03:30,port ludlow,wa,us,disk,300,less than 5 minutes,One stationary object was seen by my husband and me for less than 5 minutes. I ran out of the room to get the binoculars (gone less tha,1/10/2009,47.9255556,-122.6822222
9/22/2012 20:15,coupeville,wa,us,changing,1200,15-20 minutes,Growing&#44 organic light separates into individual gold lights,9/24/2012,48.2200000,-122.6850000
9/23/1965 14:00,kennewick,wa,us,oval,10800,3 hrs,BADGER CANYON UFO LANDING&#44 SEPTEMBER 1965.,9/1/2004,46.2113889,-119.1361111
9/23/1998 02:40,bellevue (north of),wa,us,fireball,2,seconds,While driving west on 520 toward 405&#44 observed a very fast fireball dropping vertically to my right (north) and disappearing behind the,9/26/1998,47.6105556,-122.1994444
9/23/1998 21:00,everett,wa,us,fireball,1,1 second,driving s. on I-5 by everett mall&#44 saw green fire ball moving e-w at about 500-1000 feet. small object w\tail moving very fast. expecte,11/20/2002,47.9791667,-122.2008333
9/23/1998 21:05,enumclaw,wa,us,other,5,3 - 5 sec.,I was going to work wednesday night&#44 going West on a back road. Igot a flash on my left side &#44looking left or south Isaw a bright green,9/26/1998,47.2044444,-121.9902778
9/23/1998 21:10,bayview,wa,us,fireball,5,4-5 sec,movement from east to west&#44 travelling appx. 45 degree angle towards the ground,9/26/1998,47.2797222,-122.6044444
9/23/1998 21:10,bothell (south of),wa,us,light,5,3-5 seconds,Object entered atmosphere from above&#44 traveling east to west.,9/26/1998,47.7625000,-122.2041667
9/23/1998 21:10,bothell,wa,us,fireball,5,5 seconds,Viewed a brightly green shooting-star like fireball. It started about in the southeast sky at a downward angle and traveled west before,9/26/1998,47.7625000,-122.2041667
9/23/1998 21:10,poulsbo (north of),wa,us,fireball,2,2 seconds,Green fireball with yellow tail.,9/26/1998,47.7361111,-122.6452778
9/23/1998 21:10,seattle,wa,us,fireball,8,5-8 seconds,While travelling south on highway 509 (south of 1st south bridge)&#44 a greenish fireball observed in SouthWest sky at about 10 o&#39clock hi,9/26/1998,47.6063889,-122.3308333
9/23/1998 21:10,tacoma (southwest of),wa,us,fireball,5,5 sec.,At 10 min. after 9pm  I was facing to the south during my lunch break when I saw a fireball with a green tail traveling east to west at,9/26/1998,47.2530556,-122.4430556
9/23/1998 21:10,vancouver,wa,us,fireball,5,5 seconds,A 5 second slow 60 degree arc of light; slower &amp; brighter greenish glow toward end of arc traveling east to west.,9/26/1998,45.6388889,-122.6602778
9/23/1998 21:11,everett,wa,us,fireball,2,2 seconds,Bright Green blazing ball passing from Northeast to Southwest burning out before the horizon.,11/1/1998,47.9791667,-122.2008333
9/23/1998 21:15,kent,wa,us,oval,2,2 seconds,Bright fluorescent blue-green object&#44 flying very fast East to West&#44 in Southern sky. No noise. No tail&#44 but very phosphorescent. Calle,9/26/1998,47.3811111,-122.2336111
9/23/1998 21:20,renton,wa,us,fireball,4,4 sec,Green Fireball,9/26/1998,47.4830556,-122.2158333
9/23/1998 22:49,puyallup,wa,us,other,2,2 seconds,Streak of green light with small head and long tail&#44 like meteror,9/26/1998,47.1855556,-122.2916667
9/23/1998 22:50,bellevue,wa,us,fireball,3,3 seconds,White/green fireball falling slowly in vicinity of 405/520 interchange.,11/1/1998,47.6105556,-122.1994444
9/23/1998 23:10,mukilteo,wa,us,light,2,2 sec,Additional sighting of &quot;Greenish&quot; ball of light.,9/26/1998,47.9447222,-122.3033333
9/23/2000 19:30,auburn,wa,us,light,180,aprox 3 minutes,Bright light seen neer Auburn super mall,12/2/2000,47.3075000,-122.2272222
9/23/2001 17:30,bothell,wa,us,triangle,1800,30min,2objects with 3 lights in triangle shape moving very slowly at a high altitutde.,10/12/2001,47.7625000,-122.2041667
9/23/2001 17:30,bothell,wa,us,triangle,1800,30 min.,2 triangle shape object fly slowly over Bothell,10/12/2001,47.7625000,-122.2041667
9/23/2001 17:30,bothell,wa,us,triangle,600,10 minutes,Not balloons,6/12/2002,47.7625000,-122.2041667
9/23/2006 19:10,freeland,wa,us,unknown,600,10 minutes,A short&#44 wide streak of light appeared in the sky with no visible craft&#44 eventually disappearing north into the distance.,10/30/2006,48.0097222,-122.5247222
9/23/2012 19:00,tacoma,wa,us,other,60,1 minute,Solid Black Blob,10/30/2012,47.2530556,-122.4430556
9/24/1995 24:00,maple valley,wa,us,,45,45 sec.,Woman witnesses a &quot;ball&#44 a bright light&#44  floating across sky.&quot;  It &quot;zigzagged&#44 faded&#44 shot straight up.&quot;,11/2/1999,47.4066667,-122.0375000
9/24/2000 20:40,everett,wa,us,light,300,5 min,Triangle formation of faint lights moving south.,12/2/2000,47.9791667,-122.2008333
9/24/2006 00:18,wenatchee,wa,us,chevron,15,15 seconds,Two pink/orange chevron shaped objects flying north with no sound.,10/30/2006,47.4236111,-120.3091667
9/24/2009 01:00,tacoma,wa,us,light,10,10 seconds,((HOAX??))  Bright Blue wall of light in Tacoma.,12/12/2009,47.2530556,-122.4430556
9/24/2012 19:00,seattle,wa,us,rectangle,60,1 minute,Low flying aircraft with red and green lights over Green Lake area in Seattle.  ((NUFORC Note:  Aircraft?  PD)),10/30/2012,47.6063889,-122.3308333
9/25/1995 22:30,seattle,wa,us,triangle,120,1-2 min.,Cloudless night&#44 clear: craft silent&#44 six round&#44 pale orange lights on underside of craft; travelled south to north&#44 not fast.I saw it,1/28/1999,47.6063889,-122.3308333
9/25/1998 21:25,monroe,wa,us,fireball,3,3 seconds,Bright green ball of light about size of moon apeared at 60 degrees ended at 20 degrees,11/1/1998,47.8555556,-121.9697222
9/25/1999 19:15,everett,wa,us,light,300,3-5 minutes,I watched a streak of light move in a southerly direction heading downward eventually disappearing behind the Olympic Mountains.,10/2/1999,47.9791667,-122.2008333
9/25/1999 19:30,goldendale (3 miles ne of),wa,us,circle,5,3-5sec,Bright greenish light heading north-east,11/2/1999,45.8208333,-120.8205556
9/25/2000 20:15,shoreline,wa,us,triangle,7,6 or 7 seconds,2 Triangle Shaped&#44 Low Flying&#44 Silent Craft over Seattle- 9/25/00,12/2/2000,47.7558333,-122.3402778
9/25/2003 01:00,kennewick,wa,us,light,2700,45 minutes plus,Rather bright&#44 star-like object with occasional short  light jets.  Object at high altitude moving erratically,9/28/2003,46.2113889,-119.1361111
9/25/2003 07:00,bellingham,wa,us,light,1200,20 minutes,I was walking East on Kellogg Road at 7am when I viewed a BEAUTIFUL&#44 HUGE&#44 glowing orange&#44 tri-level&#44 extremely dimensional&#44 lenticular,9/28/2003,48.7597222,-122.4869444
9/25/2003 18:35,arlington,wa,us,circle,600,10 minutes,This object was viewed from west looking east.While in the drive-thru line at the Smokey Point KFC&#44 my doughter and I watched a lar,9/28/2003,48.1988889,-122.1238889
9/25/2004 17:45,bellevue,wa,us,unknown,900,15 minutes,High Tech Survelliance or Millionare seen High Above Bellevue&#44 WA,9/29/2004,47.6105556,-122.1994444
9/25/2006 20:37,port angeles,wa,us,triangle,10,5-10 sec. each time.,Large triangular shaped object  followed by smaller round lights in changing formations.,10/30/2006,48.1183333,-123.4294444
9/25/2010 20:30,deer park,wa,us,oval,180,3 minutes,A brilliant orb emitting red white and blue flashes hovered briefly in the sky south of Deer Park Washington.,11/21/2010,47.9544444,-117.4758333
9/25/2011 22:00,tenino,wa,us,light,120,2 minutes,Bright lights in sky moving perpendicular&#44 coming together as one and lifting away to space&#44 vanished,10/25/2011,46.8569444,-122.8516667
9/25/2013 20:04,redmond,wa,us,formation,240,4 minutes,Formation of 7 red-orange lights seen by 1 person on SR-520 Eastbound near Redmond Washington.,9/30/2013,47.6741667,-122.1202778
9/26/1998 23:30,steilacoom,wa,us,fireball,2700,45 min.,White circular fireball with slight blue halo around edges seen south of Steilacoom towards known military airfield. Object  was relati,9/26/1998,47.1700000,-122.6013889
9/26/1999 11:30,bellevue,wa,us,triangle,10,10 seconds,The object was black&#44 triangular and had some protrusions on the back (fat end of the triangle) that may have been tail fins like on a,10/2/1999,47.6105556,-122.1994444
9/26/2000 21:00,edmonds,wa,us,flash,300,5 minutes,We saw a bright light leave the atmosphere and continue into space.,12/2/2000,47.8108333,-122.3761111
9/26/2003 13:15,seattle (area),wa,us,unknown,15,1/2 hour,dark&#44 blimp-like object over Seattle,10/7/2003,47.6063889,-122.3308333
9/26/2003 20:25,wapato,wa,us,light,15,15 secs,Yellow white lights in the sky turned an orange color and accelerated at a tremendous speed.,10/7/2003,46.4477778,-120.4191667
9/26/2003 20:30,point roberts (canada),wa,us,light,40,30 to 40 seconds,HBCCUFO CANADIAN REPORT:  Light traveled on a straight line&#44 but the strange thing was&#44 it moved from side to side as it moved,9/28/2003,48.9855556,-123.0766667
9/26/2007 23:00,richland,wa,us,oval,600,10 min,Bright blue object spotted in front of a full moon hovering.  Then shot straight up into the air at a amazing speed&#44 leaving a trail,11/28/2007,46.2858333,-119.2833333
9/26/2008 19:00,spokane,wa,us,triangle,180,3 minutes,It really could have been a jet way up there but when it took that little jog I knew&#44it wasn&#39t WHEW&#33&#33&#33,10/31/2008,47.6588889,-117.4250000
9/26/2008 20:50,lacey,wa,us,fireball,120,2 min.,Light orb traveling westward,10/31/2008,47.0344444,-122.8219444
9/26/2012 19:25,lakewood,wa,us,sphere,180,3 minutes,Bright orange ball of light or orb seen flying at the tree lines for 3 minutes,10/30/2012,47.1719444,-122.5172222
9/26/2012 21:00,sultan,wa,us,circle,7200,2 hours,Color changing stationary light in the north east sky near Seattle.  ((NUFORC Note:  Sighting of star&#44 Capella&#44 we suspect.  PD)),10/30/2012,47.8627778,-121.8152778
9/26/2013 04:26,blaine,wa,us,light,2700,45 minutes,Small&#44 colorful&#44 flashing light.,3/18/2014,48.9938889,-122.7458333
9/27/1998 23:35,burien,wa,us,triangle,4,4 seconds,Exactley the same as the Salt Lake City&#44UT sighting Reported 9/26/98.  I read it for the first time today and it&#39s what convinced me to,11/19/1998,47.4705556,-122.3455556
9/27/1998 24:00,redmond,wa,us,circle,7,6 - 7 seconds,I was looking eastward and saw a bright yellow ball streak across the sky&#44 traveling horizontally from south to north&#44 for 6 - 7 second,11/1/1998,47.6741667,-122.1202778
9/27/2002 19:30,kent,wa,us,sphere,120,6 1/2 min,I really saw a dark grey sphere hovering motionless then moved slowly got smaller and dissapeared&#33&#33&#33&#33&#33,12/14/2004,47.3811111,-122.2336111
9/27/2003 04:00,lake stevens,wa,us,light,180,hours,There are 5 objects appearing in the sky. The objects do not have a visible shape.  From our perspective&#44 they are all within about a f,9/28/2003,48.0152778,-122.0625000
9/27/2003 14:00,oroville,wa,us,oval,2,2 seconds,Bright shining oval shaped shere&#44 it rolled over and then disappered.,10/7/2003,48.9391667,-119.4344444
9/27/2003 15:20,sumner,wa,us,sphere,180,3minutes,Bright silver sphere seen in skies above Sumner&#44 Washington-then disappears.,9/28/2003,47.2033333,-122.2391667
9/27/2003 20:50,george,wa,us,light,15,10-15 seconds,Object observed from Gorge Amphitheater on September 27&#44 2003.,9/28/2003,47.0791667,-119.8547222
9/27/2003 22:34,seattle,wa,us,light,60,60 seconds,Witnessed a bright green silent light traveling from the north towards the south.,9/28/2003,47.6063889,-122.3308333
9/27/2006 14:20,waterville (east of),wa,us,other,3,2-3 seconds,Metallic Object Flying Close To Ridge Near Dry River Bed,10/30/2006,47.6472222,-120.0700000
9/27/2009 02:39,randle,wa,us,disk,1200,three days in a row,It seems to move left and right and up and down in it&#39s pattern of flight.,12/12/2009,46.5352778,-121.9558333
9/27/2012 21:24,bellingham,wa,us,sphere,300,5 minutes,Brightly glowing sphere slowly hovered over Bellingham then ascended upwards into space.,10/30/2012,48.7597222,-122.4869444
9/27/2013 00:00,kennewick,wa,us,changing,30,30 seconds,Drone/ufo in kennewick wa low to ground followed car side by side,9/30/2013,46.2113889,-119.1361111
9/27/2013 20:00,royal city (north of),wa,us,unknown,600,10 minutes,Dozen Orange Orb Lights in Central Washington State,9/30/2013,46.9011111,-119.6294444
9/28/1998 16:00,everett,wa,us,unknown,3600,1 hour,Noticed two illuminated objects high in the South East part of the sky&#44 one was stationary the other moved towards it and positioned it,5/24/1999,47.9791667,-122.2008333
9/28/2002 06:50,seattle,wa,us,fireball,120,2 minutes,Streaking objects with smoke/steam tail just above the horizon&#44 east of Seattle just before sunrise. The first appeared at 6:50Am&#44 the,9/29/2002,47.6063889,-122.3308333
9/28/2003 04:00,tacoma,wa,us,unknown,300,several hours,Tacoma/Puyallup - Light that moved &amp; changed color,10/7/2003,47.2530556,-122.4430556
9/28/2003 22:00,bellevue,wa,us,light,5,couple hours,WE HAVE VIDEO TAPE OF IT&#33  ((NUFORC Note:  Probable &quot;twinkling&quot; stars&#44 we suspect.  PD)),10/7/2003,47.6105556,-122.1994444
9/28/2003 23:10,olympia,wa,us,light,2,seconds,looking through an open drivers-side window to the west while about to pull into my driveway&#44 thought what i was to see was a very brig,10/7/2003,47.0380556,-122.8994444
